"Index","SYMBOL"
"1319","SNAP47"
"1320","JMJD4"
"1321","ARF1"
"1322","C1orf35"
"1323","MRPL55"
"1324","GUK1"
"1325","IBA57"
"1326","TRIM11"
"1327","RNF187"
"1328","RHOU"
"1329","RAB4A"
"1330","CCSAP"
"1331","NUP133"
"1332","ABCB10"
"1333","TAF5L"
"1334","URB2"
"1335","GALNT2"
"1336","COG2"
"1337","C1orf198"
"1338","TTC13"
"1339","ARV1"
"1340","FAM89A"
"1341","C1orf131"
"1342","GNPAT"
"1343","EXOC8"
"1344","SPRTN"
"1345","EGLN1"
"1346","RP11-295G20.2"
"1347","TSNAX"
"1348","DISC1"
"1349","SIPA1L2"
"1350","MAP10"
"1351","NTPCR"
"1352","PCNXL2"
"1353","MLK4"
"1354","RP5-827C21.4"
"1355","COA6"
"1356","TARBP1"
"1357","IRF2BP2"
"1358","RP11-443B7.1"
"1359","TOMM20"
"1360","RBM34"
"1361","ARID4B"
"1362","GGPS1"
"1363","TBCE"
"1364","B3GALNT2"
"1365","GNG4"
"1366","LYST"
"1367","NID1"
"1368","GPR137B"
"1369","ERO1LB"
"1370","EDARADD"
"1371","LGALS8"
"1372","LGALS8-AS1"
"1373","HEATR1"
"1374","MTR"
"1375","GREM2"
"1376","FH"
"1377","KMO"
"1378","OPN3"
"1379","CHML"
"1380","CEP170"
"1381","SDCCAG8"
"1382","AKT3"
"1383","ZBTB18"
"1384","ADSS"
"1385","DESI2"
"1386","COX20"
"1387","HNRNPU-AS1"
"1388","HNRNPU"
"1389","RP11-11N7.4"
"1390","RP11-156E8.1"
"1391","EFCAB2"
"1392","SMYD3"
"1393","TFB2M"
"1394","CNST"
"1395","SCCPDH"
"1396","AHCTF1"
"1397","ZNF670"
"1398","ZNF669"
"1399","ZNF124"
"1400","RP11-488L18.10"
"1401","ZNF496"
"1402","NLRP3"
"1403","TRIM58"
"1404","RP11-407H12.8"
"1405","SH3BP5L"
"1406","ZNF672"
"1407","ZNF692"
"1408","PGBD2"
"1409","SH3YL1"
"1410","ACP1"
"1411","TMEM18"
"1412","TSSC1"
"1413","TRAPPC12"
"1414","TRAPPC12-AS1"
"1415","ADI1"
"1416","AC142528.1"
"1417","AC108488.4"
"1418","RNASEH1"
"1419","RNASEH1-AS1"
"1420","RPS7"
"1421","CMPK2"
"1422","RSAD2"
"1423","RNF144A"
"1424","AC092580.4"
"1425","AC011747.4"
"1426","ID2"
"1427","RP11-434B12.1"
"1428","KIDINS220"
"1429","MBOAT2"
"1430","ITGB1BP1"
"1431","CPSF3"
"1432","IAH1"
"1433","ADAM17"
"1434","RP11-214N9.1"
"1435","YWHAQ"
"1436","TAF1B"
"1437","RP11-95D17.1"
"1438","RP11-254F7.2"
"1439","KLF11"
"1440","HPCAL1"
"1441","ODC1"
"1442","NOL10"
"1443","RN7SL832P"
"1444","ATP6V1C2"
"1445","RP11-791G15.2"
"1446","PDIA6"
"1447","RP11-245G13.2"
"1448","PQLC3"
"1449","ROCK2"
"1450","LINC00570"
"1451","E2F6"
"1452","LPIN1"
"1453","TRIB2"
"1454","NBAS"
"1455","DDX1"
"1456","FAM49A"
"1457","SMC6"
"1458","GEN1"
"1459","RDH14"
"1460","LINC00954"
"1461","TTC32"
"1462","RP11-79O8.1"
"1463","WDR35"
"1464","LAPTM4A"
"1465","PUM2"
"1466","RHOB"
"1467","HS1BP3"
"1468","C2orf43"
"1469","ATAD2B"
"1470","UBXN2A"
"1471","MFSD2B"
"1472","C2orf44"
"1473","FKBP1B"
"1474","SF3B14"
"1475","FAM228B"
"1476","TP53I3"
"1477","ITSN2"
"1478","NCOA1"
"1479","PTRHD1"
"1480","CENPO"
"1481","ADCY3"
"1482","DNAJC27"
"1483","DNAJC27-AS1"
"1484","POMC"
"1485","DNMT3A"
"1486","DTNB"
"1487","ASXL2"
"1488","KIF3C"
"1489","AC013449.1"
"1490","RAB10"
"1491","GAREML"
"1492","HADHA"
"1493","HADHB"
"1494","EPT1"
"1495","SLC35F6"
"1496","CENPA"
"1497","MAPRE3"
"1498","TMEM214"
"1499","AGBL5"
"1500","OST4"
"1501","EMILIN1"
"1502","KHK"
"1503","PREB"
"1504","SLC5A6"
"1505","ATRAID"
"1506","CAD"
"1507","UCN"
"1508","MPV17"
"1509","GTF3C2"
"1510","AC074117.10"
"1511","EIF2B4"
"1512","SNX17"
"1513","ZNF513"
"1514","PPM1G"
"1515","NRBP1"
"1516","KRTCAP3"
"1517","ZNF512"
"1518","CCDC121"
"1519","GPN1"
"1520","SUPT7L"
"1521","SLC4A1AP"
"1522","MRPL33"
"1523","RBKS"
"1524","BRE"
"1525","FOSL2"
"1526","RP11-373D23.3"
"1527","PLB1"
"1528","AC097724.3"
"1529","PPP1CB"
"1530","SPDYA"
"1531","TRMT61B"
"1532","WDR43"
"1533","FAM179A"
"1534","CLIP4"
"1535","YPEL5"
"1536","LBH"
"1537","LCLAT1"
"1538","EHD3"
"1539","MEMO1"
"1540","DPY30"
"1541","SPAST"
"1542","RP11-563N4.1"
"1543","SLC30A6"
"1544","NLRC4"
"1545","YIPF4"
"1546","AL133245.2"
"1547","BIRC6"
"1548","TTC27"
"1549","RASGRP3"
"1550","FAM98A"
"1551","RP11-490M8.1"
"1552","CRIM1"
"1553","FEZ2"
"1554","STRN"
"1555","HEATR5B"
"1556","GPATCH11"
"1557","EIF2AK2"
"1558","CEBPZ-AS1"
"1559","CEBPZ"
"1560","NDUFAF7"
"1561","PRKD3"
"1562","QPCT"
"1563","AC006369.2"
"1564","CDC42EP3"
"1565","RMDN2"
"1566","CYP1B1"
"1567","CYP1B1-AS1"
"1568","ATL2"
"1569","HNRNPLL"
"1570","GALM"
"1571","SRSF7"
"1572","GEMIN6"
"1573","DHX57"
"1574","MORN2"
"1575","SOS1"
"1576","MAP4K3"
"1577","AC007246.3"
"1578","THUMPD2"
"1579","SLC8A1"
"1580","EML4"
"1581","COX7A2L"
"1582","MTA3"
"1583","HAAO"
"1584","AC093609.1"
"1585","THADA"
"1586","ZFP36L2"
"1587","AC010883.5"
"1588","DYNC2LI1"
"1589","LRPPRC"
"1590","RP11-559M23.1"
"1591","PPM1B"
"1592","PREPL"
"1593","CAMKMT"
"1594","SRBD1"
"1595","PRKCE"
"1596","EPAS1"
"1597","ATP6V1E2"
"1598","RHOQ"
"1599","PIGF"
"1600","CRIPT"
"1601","SOCS5"
"1602","MCFD2"
"1603","TTC7A"
"1604","CALM2"
"1605","MSH2"
"1606","KCNK12"
"1607","MSH6"
"1608","FBXO11"
"1609","FOXN2"
"1610","RP11-191L17.1"
"1611","PPP1R21"
"1612","GPR75-ASB3"
"1613","CHAC2"
"1614","ERLEC1"
"1615","PSME4"
"1616","ACYP2"
"1617","SPTBN1"
"1618","RTN4"
"1619","CLHC1"
"1620","RPS27A"
"1621","MTIF2"
"1622","CCDC88A"
"1623","AC012358.8"
"1624","CCDC104"
"1625","SMEK2"
"1626","RP11-554J4.1"
"1627","PNPT1"
"1628","VRK2"
"1629","FANCL"
"1630","BCL11A"
"1631","PAPOLG"
"1632","REL"
"1633","PUS10"
"1634","PEX13"
"1635","KIAA1841"
"1636","C2orf74"
"1637","AHSA2"
"1638","USP34"
"1639","RP11-355B11.2"
"1640","XPO1"
"1641","FAM161A"
"1642","CCT4"
"1643","COMMD1"
"1644","B3GNT2"
"1645","EHBP1"
"1646","AC009501.4"
"1647","WDPCP"
"1648","MDH1"
"1649","UGP2"
"1650","VPS54"
"1651","PELI1"
"1652","AC074289.1"
"1653","LGALSL"
"1654","RP11-568N6.1"
"1655","AFTPH"
"1656","SERTAD2"
"1657","AC007386.2"
"1658","SLC1A4"
"1659","CEP68"
"1660","RAB1A"
"1661","ACTR2"
"1662","SPRED2"
"1663","MEIS1"
"1664","ETAA1"
"1665","C1D"
"1666","WDR92"
"1667","PNO1"
"1668","PPP3R1"
"1669","RP11-474G23.3"
"1670","CNRIP1"
"1671","PLEK"
"1672","FBXO48"
"1673","APLF"
"1674","ARHGAP25"
"1675","AC097495.2"
"1676","GFPT1"
"1677","NFU1"
"1678","RP11-427H3.3"
"1679","AAK1"
"1680","ANXA4"
"1681","GMCL1"
"1682","SNRNP27"
"1683","MXD1"
"1684","PCBP1-AS1"
"1685","PCBP1"
"1686","C2orf42"
"1687","TIA1"
"1688","PCYOX1"
"1689","SNRPG"
"1690","FAM136A"
"1691","TGFA"
"1692","CLEC4F"
"1693","CD207"
"1694","TEX261"
"1695","AC007040.6"
"1696","NAGK"
"1697","RP11-467P9.1"
"1698","MCEE"
"1699","MPHOSPH10"
"1700","PAIP2B"
"1701","ZNF638"
"1702","EXOC6B"
"1703","SPR"
"1704","SFXN5"
"1705","RAB11FIP5"
"1706","SMYD5"
"1707","PRADC1"
"1708","CCT7"
"1709","FBXO41"
"1710","EGR4"
"1711","ALMS1"
"1712","TPRKB"
"1713","DUSP11"
"1714","STAMBP"
"1715","DGUOK"
"1716","DGUOK-AS1"
"1717","TET3"
"1718","BOLA3"
"1719","BOLA3-AS1"
"1720","MOB1A"
"1721","MTHFD2"
"1722","SLC4A5"
"1723","DCTN1"
"1724","C2orf81"
"1725","WDR54"
"1726","RTKN"
"1727","INO80B"
"1728","WBP1"
"1729","MOGS"
"1730","MRPL53"
"1731","CCDC142"
"1732","TTC31"
"1733","LBX2"
"1734","LBX2-AS1"
"1735","PCGF1"
"1736","AUP1"
"1737","HTRA2"
"1738","LOXL3"
"1739","DOK1"
"1740","SEMA4F"
"1741","RP11-259N19.1"
"1742","HK2"
"1743","POLE4"
"1744","MRPL19"
"1745","GCFC2"
"1746","SUCLG1"
"1747","DNAH6"
"1748","TRABD2A"
"1749","TMSB10"
"1750","KCMF1"
"1751","TGOLN2"
"1752","RETSAT"
"1753","ELMOD3"
"1754","CAPG"
"1755","MAT2A"
"1756","GGCX"
"1757","VAMP8"
"1758","VAMP5"
"1759","RNF181"
"1760","TMEM150A"
"1761","USP39"
"1762","C2orf68"
"1763","GNLY"
"1764","ST3GAL5"
"1765","RP11-548P2.2"
"1766","POLR1A"
"1767","PTCD3"
"1768","IMMT"
"1769","RP11-301O19.1"
"1770","MRPL35"
"1771","REEP1"
"1772","KDM3A"
"1773","CHMP3"
"1774","RNF103"
"1775","RMND5A"
"1776","CD8A"
"1777","CD8B"
"1778","LINC00152"
"1779","RP11-1399P15.1"
"1780","RGPD2"
"1781","KRCC1"
"1782","EIF2AK3"
"1783","AC062029.1"
"1784","RPIA"
"1785","MAL"
"1786","MRPS5"
"1787","ZNF514"
"1788","ZNF2"
"1789","FAHD2A"
"1790","RP11-440D17.3"
"1791","LINC00342"
"1792","ANKRD36C"
"1793","GPAT2"
"1794","DUSP2"
"1795","STARD7"
"1796","TMEM127"
"1797","CIAO1"
"1798","SNRNP200"
"1799","AC021188.4"
"1800","ITPRIPL1"
"1801","NCAPH"
"1802","ARID5A"
"1803","KANSL3"
"1804","LMAN2L"
"1805","CNNM4"
"1806","CNNM3"
"1807","ANKRD39"
"1808","SEMA4C"
"1809","FAM178B"
"1810","FAHD2B"
"1811","ANKRD36"
"1812","AC159540.1"
"1813","COX5B"
"1814","ACTR1B"
"1815","ZAP70"
"1816","TMEM131"
"1817","INPP4A"
"1818","COA5"
"1819","UNC50"
"1820","MGAT4A"
"1821","AC109826.1"
"1822","KIAA1211L"
"1823","TSGA10"
"1824","C2ORF15"
"1825","LIPT1"
"1826","MRPL30"
"1827","MITD1"
"1828","LYG1"
"1829","TXNDC9"
"1830","EIF5B"
"1831","REV1"
"1832","AFF3"
"1833","CHST10"
"1834","PDCL3"
"1835","RPL31"
"1836","TBC1D8"
"1837","CNOT11"
"1838","RNF149"
"1839","MAP4K4"
"1840","IL1R2"
"1841","IL1R1"
"1842","IL18R1"
"1843","IL18RAP"
"1844","MFSD9"
"1845","TMEM182"
"1846","MRPS9"
"1847","TGFBRAP1"
"1848","RP11-332H14.2"
"1849","C2orf49"
"1850","FHL2"
"1851","NCK2"
"1852","C2orf40"
"1853","UXS1"
"1854","GCC2"
"1855","LIMS1"
"1856","RANBP2"
"1857","CCDC138"
"1858","EDAR"
"1859","SEPT10"
"1860","SOWAHC"
"1861","NPHP1"
"1862","LINC00116"
"1863","LIMS3.1"
"1864","BUB1"
"1865","BCL2L11"
"1866","MIR4435-1HG"
"1867","RP11-803D5.4"
"1868","AC017002.1"
"1869","ANAPC1"
"1870","MERTK"
"1871","TMEM87B"
"1872","FBLN7"
"1873","ZC3H8"
"1874","ZC3H6"
"1875","TTL"
"1876","POLR1B"
"1877","CHCHD5"
"1878","AC012442.6"
"1879","AC079922.3"
"1880","SLC20A1"
"1881","IL1A"
"1882","IL1B"
"1883","IL1RN"
"1884","PSD4"
"1885","PAX8"
"1886","RP11-65I12.1"
"1887","CBWD2"
"1888","RABL2A"
"1889","SLC35F5"
"1890","AC104653.1"
"1891","RP11-141B14.1"
"1892","ACTR3"
"1893","DDX18"
"1894","AC009404.2"
"1895","CCDC93"
"1896","INSIG2"
"1897","MARCO"
"1898","C2orf76"
"1899","DBI"
"1900","TMEM37"
"1901","TMEM177"
"1902","PTPN4"
"1903","EPB41L5"
"1904","TMEM185B"
"1905","RALB"
"1906","CLASP1"
"1907","NIFK-AS1"
"1908","NIFK"
"1909","TSN"
"1910","GYPC"
"1911","BIN1"
"1912","ERCC3"
"1913","MAP3K2"
"1914","AC068282.3"
"1915","PROC"
"1916","IWS1"
"1917","LIMS2"
"1918","WDR33"
"1919","SFT2D3"
"1920","RP5-935K16.1"
"1921","POLR2D"
"1922","AMMECR1L"
"1923","RP11-395A13.2"
"1924","SAP130"
"1925","UGGT1"
"1926","HS6ST1"
"1927","CCDC74B"
"1928","SMPD4"
"1929","MZT2B"
"1930","CCDC115"
"1931","IMP4"
"1932","PTPN18"
"1933","FAM168B"
"1934","PLEKHB2"
"1935","MZT2A"
"1936","CCDC74A"
"1937","C2orf27A"
"1938","MGAT5"
"1939","TMEM163"
"1940","CCNT2"
"1941","RAB3GAP1"
"1942","ZRANB3"
"1943","R3HDM1"
"1944","UBXN4"
"1945","MCM6"
"1946","DARS"
"1947","AC093391.2"
"1948","CXCR4"
"1949","HNMT"
"1950","SPOPL"
"1951","KYNU"
"1952","ARHGAP15"
"1953","GTDC1"
"1954","ZEB2"
"1955","ZEB2-AS1"
"1956","AC092484.1"
"1957","ACVR2A"
"1958","ORC4"
"1959","MBD5"
"1960","EPC2"
"1961","KIF5C"
"1962","MMADHC"
"1963","RBM43"
"1964","NMI"
"1965","TNFAIP6"
"1966","RIF1"
"1967","ARL5A"
"1968","STAM2"
"1969","FMNL2"
"1970","PRPF40A"
"1971","ARL6IP6"
"1972","NR4A2"
"1973","GPD2"
"1974","CYTIP"
"1975","ACVR1C"
"1976","ACVR1"
"1977","RP11-546J1.1"
"1978","PKP4"
"1979","WDSUB1"
"1980","BAZ2B"
"1981","AC009506.1"
"1982","AC009961.3"
"1983","MARCH7"
"1984","CD302"
"1985","LY75"
"1986","RBMS1"
"1987","TANK"
"1988","AC009299.3"
"1989","PSMD14"
"1990","DPP4"
"1991","IFIH1"
"1992","GCA"
"1993","COBLL1"
"1994","GALNT3"
"1995","TTC21B"
"1996","STK39"
"1997","CERS6"
"1998","DHRS9"
"1999","FASTKD1"
"2000","PPIG"
"2001","CCDC173"
"2002","PHOSPHO2"
"2003","KLHL23"
"2004","SSB"
"2005","METTL5"
"2006","UBR3"
"2007","GORASP2"
"2008","TLK1"
"2009","METTL8"
"2010","DCAF17"
"2011","CYBRD1"
"2012","DYNC1I2"
"2013","AC068039.4"
"2014","SLC25A12"
"2015","HAT1"
"2016","METAP1D"
"2017","ITGA6"
"2018","AC078883.3"
"2019","AC093818.1"
"2020","PDK1"
"2021","MLTK"
"2022","CDCA7"
"2023","SP3"
"2024","OLA1"
"2025","CIR1"
"2026","SCRN3"
"2027","GPR155"
"2028","AC010894.3"
"2029","WIPF1"
"2030","CHRNA1"
"2031","CHN1"
"2032","ATF2"
"2033","ATP5G3"
"2034","KIAA1715"
"2035","MTX2"
"2036","HNRNPA3"
"2037","NFE2L2"
"2038","AC079305.10"
"2039","AGPS"
"2040","TTC30B"
"2041","TTC30A"
"2042","RBM45"
"2043","AC009948.5"
"2044","PRKRA"
"2045","FKBP7"
"2046","PLEKHA3"
"2047","TTN-AS1"
"2048","TTN"
"2049","RP11-65L3.4"
"2050","CCDC141"
"2051","SESTD1"
"2052","CWC22"
"2053","UBE2E3"
"2054","AC104820.2"
"2055","ITGA4"
"2056","RP11-366L5.1"
"2057","SSFA2"
"2058","DNAJC10"
"2059","NCKAP1"
"2060","DUSP19"
"2061","NUP35"
"2062","RP11-438L19.1"
"2063","ZNF804A"
"2064","AC097500.2"
"2065","ZC3H15"
"2066","ITGAV"
"2067","CALCRL"
"2068","TFPI"
"2069","WDR75"
"2070","SLC40A1"
"2071","ASNSD1"
"2072","ANKAR"
"2073","OSGEPL1"
"2074","RP11-455J20.3"
"2075","ORMDL1"
"2076","PMS1"
"2077","C2orf88"
"2078","HIBCH"
"2079","INPP1"
"2080","MFSD6"
"2081","TMEM194B"
"2082","AC093388.3"
"2083","NAB1"
"2084","GLS"
"2085","STAT1"
"2086","STAT4"
"2087","NABP1"
"2088","SDPR"
"2089","SLC39A10"
"2090","STK17B"
"2091","RP11-347P5.1"
"2092","HECW2"
"2093","AC020571.3"
"2094","GTF3C3"
"2095","PGAP1"
"2096","ANKRD44"
"2097","AC013264.2"
"2098","SF3B1"
"2099","COQ10B"
"2100","HSPD1"
"2101","HSPE1"
"2102","MOB4"
"2103","MARS2"
"2104","PLCL1"
"2105","FTCDNL1"
"2106","C2orf69"
"2107","TYW5"
"2108","C2orf47"
"2109","SPATS2L"
"2110","KCTD18"
"2111","SGOL2"
"2112","BZW1"
"2113","RP11-469M7.1"
"2114","CLK1"
"2115","PPIL3"
"2116","NIF3L1"
"2117","ORC2"
"2118","AC005037.3"
"2119","FAM126B"
"2120","NDUFB3"
"2121","CFLAR"
"2122","CASP10"
"2123","CASP8"
"2124","TRAK2"
"2125","STRADB"
"2126","TMEM237"
"2127","ALS2"
"2128","SUMO1"
"2129","NOP58"
"2130","RP11-686O6.2"
"2131","BMPR2"
"2132","FAM117B"
"2133","ICA1L"
"2134","WDR12"
"2135","CARF"
"2136","NBEAL1"
"2137","CYP20A1"
"2138","ABI2"
"2139","RAPH1"
"2140","CD28"
"2141","CTLA4"
"2142","ICOS"
"2143","NRP2"
"2144","INO80D"
"2145","AC007383.3"
"2146","NDUFS1"
"2147","EEF1B2"
"2148","ZDBF2"
"2149","FASTKD2"
"2150","KLF7"
"2151","AC007879.2"
"2152","CREB1"
"2153","METTL21A"
"2154","AC079767.4"
"2155","CCNYL1"
"2156","FZD5"
"2157","AC096772.6"
"2158","PLEKHM3"
"2159","IDH1"
"2160","IDH1-AS1"
"2161","PIKFYVE"
"2162","RPE"
"2163","KANSL1L"
"2164","AC006994.2"
"2165","LANCL1"
"2166","IKZF2"
"2167","RP11-105N14.1"
"2168","SPAG16"
"2169","BARD1"
"2170","ATIC"
"2171","FN1"
"2172","MREG"
"2173","PECR"
"2174","TMEM169"
"2175","XRCC5"
"2176","SMARCAL1"
"2177","RPL37A"
"2178","IGFBP2"
"2179","TNS1"
"2180","ARPC2"
"2181","GPBAR1"
"2182","AAMP"
"2183","PNKD"
"2184","TMBIM1"
"2185","C2orf62"
"2186","SLC11A1"
"2187","CTDSP1"
"2188","RP11-378A13.2"
"2189","VIL1"
"2190","USP37"
"2191","RQCD1"
"2192","ZNF142"
"2193","BCS1L"
"2194","RNF25"
"2195","STK36"
"2196","TTLL4"
"2197","CYP27A1"
"2198","RP11-459I19.1"
"2199","WNT10A"
"2200","RP11-33O4.1"
"2201","NHEJ1"
"2202","SLC23A3"
"2203","CNPPD1"
"2204","FAM134A"
"2205","ZFAND2B"
"2206","ATG9A"
"2207","ANKZF1"
"2208","GLB1L"
"2209","STK16"
"2210","TUBA4A"
"2211","DNAJB2"
"2212","PTPRN"
"2213","DNPEP"
"2214","GMPPA"
"2215","CHPF"
"2216","STK11IP"
"2217","EPHA4"
"2218","RP11-384O8.1"
"2219","SGPP2"
"2220","FARSB"
"2221","ACSL3"
"2222","AP1S3"
"2223","WDFY1"
"2224","MRPL44"
"2225","SERPINE2"
"2226","CUL3"
"2227","DOCK10"
"2228","IRS1"
"2229","RHBDD1"
"2230","MFF"
"2231","AGFG1"
"2232","CCL20"
"2233","PID1"
"2234","DNER"
"2235","TRIP12"
"2236","FBXO36"
"2237","AC009950.2"
"2238","SP110"
"2239","SP140"
"2240","SP140L"
"2241","SP100"
"2242","CAB39"
"2243","ITM2C"
"2244","GPR55"
"2245","PSMD1"
"2246","ARMC9"
"2247","B3GNT7"
"2248","NCL"
"2249","NMUR1"
"2250","PTMA"
"2251","PDE6D"
"2252","COPS7B"
"2253","DIS3L2"
"2254","ECEL1"
"2255","TIGD1"
"2256","EIF4E2"
"2257","EFHD1"
"2258","GIGYF2"
"2259","INPP5D"
"2260","ATG16L1"
"2261","DGKD"
"2262","USP40"
"2263","ARL4C"
"2264","SH3BP4"
"2265","ACKR3"
"2266","AC105760.2"
"2267","COPS8"
"2268","LRRFIP1"
"2269","RAMP1"
"2270","UBE2F"
"2271","SCLY"
"2272","ILKAP"
"2273","AC016757.3"
"2274","HES6"
"2275","PER2"
"2276","TRAF3IP1"
"2277","ASB1"
"2278","HDAC4"
"2279","AC062017.1"
"2280","NDUFA10"
"2281","MYEOV2"
"2282","GPC1"
"2283","ANKMY1"
"2284","DUSP28"
"2285","RNPEPL1"
"2286","CAPN10-AS1"
"2287","CAPN10"
"2288","GPR35"
"2289","SNED1"
"2290","MTERFD2"
"2291","PASK"
"2292","PPP1R7"
"2293","HDLBP"
"2294","SEPT2"
"2295","FARP2"
"2296","STK25"
"2297","THAP4"
"2298","ATG4B"
"2299","DTYMK"
"2300","AC133528.2"
"2301","ING5"
"2302","D2HGDH"
"2303","NEU4"
"2304","PDCD1"
"2305","CXXC11"
"2306","IL5RA"
"2307","TRNT1"
"2308","CRBN"
"2309","RP11-97C16.1"
"2310","SUMF1"
"2311","SETMAR"
"2312","ITPR1-AS1"
"2313","ITPR1"
"2314","AC018816.3"
"2315","BHLHE40"
"2316","ARL8B"
"2317","EDEM1"
"2318","LMCD1"
"2319","OXTR"
"2320","RAD18"
"2321","SRGAP3"
"2322","SETD5-AS1"
"2323","THUMPD3"
"2324","SETD5"
"2325","RP11-58B17.2"
"2326","MTMR14"
"2327","BRPF1"
"2328","OGG1"
"2329","CAMK1"
"2330","TADA3"
"2331","ARPC4"
"2332","TTLL3"
"2333","RPUSD3"
"2334","JAGN1"
"2335","IL17RC"
"2336","CRELD1"
"2337","PRRT3"
"2338","RP11-1020A11.2"
"2339","EMC3"
"2340","FANCD2"
"2341","BRK1"
"2342","VHL"
"2343","IRAK2"
"2344","TATDN2"
"2345","GHRL"
"2346","SEC13"
"2347","HRH1"
"2348","ATG7"
"2349","VGLL4"
"2350","TAMM41"
"2351","PPARG"
"2352","TSEN2"
"2353","MKRN2"
"2354","RAF1"
"2355","TMEM40"
"2356","RPL32"
"2357","IQSEC1"
"2358","NUP210"
"2359","HDAC11"
"2360","WNT7A"
"2361","CHCHD4"
"2362","TMEM43"
"2363","AC093495.4"
"2364","XPC"
"2365","LSM3"
"2366","SLC6A6"
"2367","CCDC174"
"2368","FGD5-AS1"
"2369","NR2C2"
"2370","MRPS25"
"2371","ZFYVE20"
"2372","CAPN7"
"2373","SH3BP5-AS1"
"2374","SH3BP5"
"2375","METTL6"
"2376","EAF1"
"2377","EAF1-AS1"
"2378","HACL1"
"2379","BTD"
"2380","ANKRD28"
"2381","DPH3"
"2382","OXNAD1"
"2383","RFTN1"
"2384","RP11-415F23.2"
"2385","PLCL2"
"2386","TBC1D5"
"2387","SATB1"
"2388","EFHB"
"2389","RAB5A"
"2390","KAT2B"
"2391","SGOL1"
"2392","UBE2E2"
"2393","UBE2E1"
"2394","NKIRAS1"
"2395","RPL15"
"2396","NR1D2"
"2397","TOP2B"
"2398","NGLY1"
"2399","OXSM"
"2400","SLC4A7"
"2401","RP11-222K16.2"
"2402","EOMES"
"2403","CMC1"
"2404","AZI2"
"2405","ZCWPW2"
"2406","TGFBR2"
"2407","STT3B"
"2408","OSBPL10"
"2409","GPD1L"
"2410","CMTM8"
"2411","CMTM7"
"2412","CMTM6"
"2413","DYNC1LI1"
"2414","CNOT10"
"2415","CCR4"
"2416","GLB1"
"2417","TMPPE"
"2418","CRTAP"
"2419","UBP1"
"2420","CLASP2"
"2421","RP11-10C24.3"
"2422","RP11-10C24.1"
"2423","PDCD6IP"
"2424","TRANK1"
"2425","EPM2AIP1"
"2426","MLH1"
"2427","LRRFIP2"
"2428","GOLGA4"
"2429","CTDSPL"
"2430","VILL"
"2431","PLCD1"
"2432","ACAA1"
"2433","MYD88"
"2434","OXSR1"
"2435","ACVR2B"
"2436","EXOG"
"2437","WDR48"
"2438","GORASP1"
"2439","TTC21A"
"2440","CSRNP1"
"2441","CX3CR1"
"2442","SLC25A38"
"2443","RPSA"
"2444","EIF1B"
"2445","ENTPD3-AS1"
"2446","RPL14"
"2447","ZNF619"
"2448","ZNF620"
"2449","ZNF621"
"2450","CTNNB1"
"2451","ULK4"
"2452","TRAK1"
"2453","VIPR1"
"2454","SEC22C"
"2455","SS18L2"
"2456","NKTR"
"2457","ZBTB47"
"2458","CCDC13"
"2459","HIGD1A"
"2460","RP11-70C1.1"
"2461","POMGNT2"
"2462","SNRK"
"2463","ANO10"
"2464","ABHD5"
"2465","TCAIM"
"2466","LINC00694"
"2467","ZNF445"
"2468","ZNF852"
"2469","ZKSCAN7"
"2470","ZNF660"
"2471","ZNF197"
"2472","ZNF35"
"2473","ZNF502"
"2474","ZNF501"
"2475","KIAA1143"
"2476","TMEM42"
"2477","ZDHHC3"
"2478","EXOSC7"
"2479","CDCP1"
"2480","TMEM158"
"2481","LARS2"
"2482","LIMD1"
"2483","LIMD1-AS1"
"2484","SACM1L"
"2485","LZTFL1"
"2486","CCR9"
"2487","FYCO1"
"2488","CXCR6"
"2489","CCR1"
"2490","CCR2"
"2491","RP11-24F11.2"
"2492","CCR5"
"2493","CCRL2"
"2494","LRRC2"
"2495","CCDC12"
"2496","NBEAL2"
"2497","SETD2"
"2498","KIF9-AS1"
"2499","KIF9"
"2500","KLHL18"
"2501","RP11-708J19.1"
"2502","PTPN23"
"2503","SCAP"
"2504","ELP6"
"2505","SMARCC1"
"2506","DHX30"
"2507","MAP4"
"2508","ZNF589"
"2509","NME6"
"2510","CCDC51"
"2511","TMA7"
"2512","ATRIP"
"2513","TREX1"
"2514","SHISA5"
"2515","PFKFB4"
"2516","UCN2"
"2517","COL7A1"
"2518","UQCRC1"
"2519","SLC26A6"
"2520","NCKIPSD"
"2521","IP6K2"
"2522","PRKAR2A"
"2523","SLC25A20"
"2524","ARIH2OS"
"2525","ARIH2"
"2526","P4HTM"
"2527","WDR6"
"2528","DALRD3"
"2529","NDUFAF3"
"2530","IMPDH2"
"2531","RP13-131K19.6"
"2532","QRICH1"
"2533","QARS"
"2534","USP19"
"2535","CCDC71"
"2536","KLHDC8B"
"2537","C3orf62"
"2538","USP4"
"2539","GPX1"
"2540","RHOA"
"2541","TCTA"
"2542","AMT"
"2543","NICN1"
"2544","DAG1"
"2545","APEH"
"2546","RNF123"
"2547","GMPPB"
"2548","IP6K1"
"2549","FAM212A"
"2550","UBA7"
"2551","TRAIP"
"2552","MON1A"
"2553","RBM6"
"2554","RBM5"
"2555","GNAI2"
"2556","U73166.2"
"2557","IFRD2"
"2558","HYAL3"
"2559","NAT6"
"2560","HYAL2"
"2561","TUSC2"
"2562","RASSF1"
"2563","NPRL2"
"2564","CYB561D2"
